"bulk_gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","ensemblID","gene_type","Class","MGI_Symbol"
"ENSG00000158292.6",0.104229154889709,5.13174399961783,0.553361672078025,0.58260370865361,0.898262231420117,-5.53559420273459,"GPR153","ENSG00000158292","protein_coding","InGen","GPR153"
"ENSG00000165915.13",0.0353701504561063,4.57764211915446,0.553357457006189,0.582606571483483,0.898262231420117,-5.5355962935195,"SLC39A13","ENSG00000165915","protein_coding","InGen","SLC39A13"
"ENSG00000259495.2",-0.0563059114132794,3.35440802365832,-0.553321522585196,0.582630978017267,0.898262231420117,-5.53561411728646,"RP11-210M15.2","ENSG00000259495","lincRNA","InGen","RP11-210M15.2"
"ENSG00000157184.6",-0.0587814450617991,3.84851523223456,-0.55314855589474,0.582748463279545,0.898282353983559,-5.53569989421703,"CPT2","ENSG00000157184","protein_coding","InGen","CPT2"
"ENSG00000138744.14",0.0485652692755375,3.33369650255087,0.553126500340337,0.58276344503349,0.898282353983559,-5.5357108300166,"NAAA","ENSG00000138744","protein_coding","InGen","NAAA"
"ENSG00000171159.4",0.054234890152877,4.46906328779728,0.553098301556682,0.582782599990434,0.898282353983559,-5.53572481118577,"C9orf16","ENSG00000171159","protein_coding","InGen","C9orf16"
"ENSG00000167536.13",0.0485876936280404,3.61898692239816,0.552964728571409,0.582873337978701,0.898282353983559,-5.53579102813034,"DHRS13","ENSG00000167536","protein_coding","InGen","DHRS13"
"ENSG00000182993.3",0.0523246484976214,1.44949114130669,0.552881635012735,0.582929788020361,0.898282353983559,-5.53583221264889,"C12orf60","ENSG00000182993","protein_coding","InGen","C12orf60"
"ENSG00000144406.18",0.03250548153566,8.42110871478434,0.552871497407029,0.582936675235651,0.898282353983559,-5.53583723683751,"UNC80","ENSG00000144406","protein_coding","InGen","UNC80"
"ENSG00000254777.5",0.0953456873281922,-0.771862482992101,0.552782682786148,0.582997015162702,0.898282353983559,-5.53588124940392,"AC022182.1","ENSG00000254777","lincRNA","InGen","AC022182.1"
"ENSG00000270647.5",-0.0241269586288549,5.4675301066857,-0.552772595612179,0.583003868496257,0.898282353983559,-5.53588624771683,"TAF15","ENSG00000270647","protein_coding","InGen","TAF15"
"ENSG00000248184.1",-0.181553515913466,-1.18470994154279,-0.552754177730605,0.583016381901403,0.898282353983559,-5.53589537376103,"RP11-231C18.1","ENSG00000248184","lincRNA","InGen","RP11-231C18.1"
"ENSG00000230156.2",-0.258239725144546,-2.11842592610833,-0.552719201369403,0.583040145759844,0.898282353983559,-5.53591270369227,"LINC00443","ENSG00000230156","lincRNA","InGen","LINC00443"
"ENSG00000143437.20",0.0261960453363146,5.30390402037088,0.552657303709369,0.583082201797994,0.898282353983559,-5.53594336981912,"ARNT","ENSG00000143437","protein_coding","InGen","ARNT"
"ENSG00000215808.2",-0.20627554108383,-2.06295224867069,-0.55260502378926,0.583117724250533,0.898282353983559,-5.53596926836544,"LINC01139","ENSG00000215808","lincRNA","InGen","LINC01139"
"ENSG00000050748.17",-0.0312423860911956,7.06826145319915,-0.552534375123931,0.583165729303558,0.898295494214564,-5.53600426262558,"MAPK9","ENSG00000050748","protein_coding","InGen","MAPK9"
"ENSG00000172985.10",-0.0503161077345547,3.23117410431233,-0.552405143135841,0.583253546050705,0.898369953562328,-5.53606826343122,"SH3RF3","ENSG00000172985","protein_coding","InGen","SH3RF3"
"ENSG00000256061.7",0.117287808215169,-0.705378124930352,0.552258188812833,0.583353413347911,0.898438727801292,-5.53614102310724,"DYX1C1","ENSG00000256061","protein_coding","InGen","DYX1C1"
"ENSG00000168421.12",-0.141059636580112,-1.30146974267028,-0.552223248200328,0.583377159518013,0.898438727801292,-5.53615832001234,"RHOH","ENSG00000168421","protein_coding","InGen","RHOH"
"ENSG00000068912.13",-0.0254929330012831,6.05098173054686,-0.552105763897035,0.583457007041054,0.898500890047115,-5.53621647120771,"ERLEC1","ENSG00000068912","protein_coding","InGen","ERLEC1"
"ENSG00000267102.1",0.1194936948371,-1.04626509994776,0.552034267731617,0.583505601565678,0.898514918746013,-5.53625185368853,"RP11-686D22.7","ENSG00000267102","transcribed_processed_pseudogene","InGen","RP11-686D22.7"
"ENSG00000133131.14",0.0635089293281999,3.2176162456188,0.5519101590548,0.583589960390429,0.898584013711659,-5.53631326265992,"MORC4","ENSG00000133131","protein_coding","InGen","MORC4"
"ENSG00000173250.2",-0.447624423009752,-1.17014864218646,-0.551694681870699,0.583736437901858,0.898748740249979,-5.53641984843551,"GPR151","ENSG00000173250","protein_coding","InGen","GPR151"
"ENSG00000232433.2",-0.0889701778189043,1.70953856677485,-0.551395648098159,0.583939744948074,0.899000936069167,-5.53656769748921,"GXYLT1P3","ENSG00000232433","processed_pseudogene","InGen","GXYLT1P3"
"ENSG00000108557.17",0.0256833404540424,5.47642482972049,0.551247863514016,0.584040233272618,0.899007718001346,-5.53664073634886,"RAI1","ENSG00000108557","protein_coding","InGen","RAI1"
"ENSG00000257773.1",0.105781884060933,-0.483193032556962,0.551247771445004,0.5840402958789,0.899007718001346,-5.53664078184567,"ST13P3","ENSG00000257773","processed_pseudogene","InGen","ST13P3"
"ENSG00000238259.1",0.121511342689411,-1.19859940764756,0.551214869297125,0.584062669314989,0.899007718001346,-5.53665704028533,"AC067940.1","ENSG00000238259","processed_pseudogene","InGen","AC067940.1"
"ENSG00000272145.1",0.0483757539916271,1.32125815049302,0.55100910818075,0.584202596057569,0.899117603997022,-5.53675869446136,"NFYC-AS1","ENSG00000272145","antisense","InGen","NFYC-AS1"
"ENSG00000124214.19",-0.0191010015183825,6.36535755783502,-0.550972064133711,0.584227789372752,0.899117603997022,-5.53677699171959,"STAU1","ENSG00000124214","protein_coding","InGen","STAU1"
"ENSG00000100526.19",-0.0702279051455382,0.184536770058183,-0.550935593571807,0.5842525931756,0.899117603997022,-5.53679500453013,"CDKN3","ENSG00000100526","protein_coding","InGen","CDKN3"
"ENSG00000198840.2",0.0468522249218531,10.0542103283049,0.550813347735226,0.584335736838978,0.899133927879111,-5.5368553731752,"MT-ND3","ENSG00000198840","protein_coding","InGen","MT-ND3"
"ENSG00000225096.1",-0.163732450171691,-1.41742874887879,-0.550803809386378,0.584342224442089,0.899133927879111,-5.53686008294127,"XXbac-BPG55C20.7","ENSG00000225096","lincRNA","InGen","XXbac-BPG55C20.7"
"ENSG00000177954.11",0.0412943830124193,6.95550005490398,0.550516710541858,0.584537513767629,0.899298135166053,-5.53700180657263,"RPS27","ENSG00000177954","protein_coding","InGen","RPS27"
"ENSG00000134987.11",-0.0221048845196938,5.04323205251211,-0.550510382151168,0.584541818795194,0.899298135166053,-5.53700492970231,"WDR36","ENSG00000134987","protein_coding","InGen","WDR36"
"ENSG00000182899.14",-0.0323975206079491,6.30549362694515,-0.550472632188424,0.584567499357368,0.899298135166053,-5.53702355898452,"RPL35A","ENSG00000182899","protein_coding","InGen","RPL35A"
"ENSG00000175354.18",0.0335201797149475,4.08434563796323,0.550371561410604,0.584636258498241,0.899302486115111,-5.53707343034459,"PTPN2","ENSG00000175354","protein_coding","InGen","PTPN2"
"ENSG00000276573.1",-0.180251034362599,-1.44644075082676,-0.550337468237786,0.584659453191995,0.899302486115111,-5.53709025090455,"RP11-128N14.5","ENSG00000276573","sense_intronic","InGen","RP11-128N14.5"
"ENSG00000215483.9",0.0881664662464368,1.86535146881696,0.550294207285479,0.584688885659741,0.899302486115111,-5.53711159309612,"LINC00598","ENSG00000215483","lincRNA","InGen","LINC00598"
"ENSG00000232888.4",-0.0928903664820485,-0.506762804540719,-0.550134556236475,0.584797509956004,0.899318230012015,-5.53719034041395,"RPS11P5","ENSG00000232888","processed_pseudogene","InGen","RPS11P5"
"ENSG00000131437.15",-0.0241811255570969,7.95032914090469,-0.550118326791644,0.584808552780789,0.899318230012015,-5.53719834426906,"KIF3A","ENSG00000131437","protein_coding","InGen","KIF3A"
"ENSG00000181798.2",0.108235194390027,0.164032836104778,0.550102050915902,0.584819627298511,0.899318230012015,-5.53720637078864,"LINC00471","ENSG00000181798","lincRNA","InGen","LINC00471"
"ENSG00000271870.1",-0.068888916061334,0.779321519497061,-0.550046829820977,0.584857201878529,0.899318230012015,-5.53723360156934,"RP11-97C16.1","ENSG00000271870","antisense","InGen","RP11-97C16.1"
"ENSG00000049883.14",0.0225113933766568,4.7877108129588,0.549938677784117,0.584930796084053,0.899360295230487,-5.53728692599576,"PTCD2","ENSG00000049883","protein_coding","InGen","PTCD2"
"ENSG00000180773.14",0.0469980234978703,5.39941309855835,0.549890469040389,0.584963602114011,0.899360295230487,-5.5373106920145,"SLC36A4","ENSG00000180773","protein_coding","InGen","SLC36A4"
"ENSG00000231925.11",0.0352980539761501,6.04612245350789,0.549700997709749,0.585092545823336,0.899454633031407,-5.53740407797366,"TAPBP","ENSG00000231925","protein_coding","InGen","TAPBP"
"ENSG00000125148.6",0.0818205766674558,5.50463721056021,0.549652397636182,0.585125622541629,0.899454633031407,-5.53742802669277,"MT2A","ENSG00000125148","protein_coding","InGen","MT2A"
"ENSG00000166224.16",-0.0231079718107815,5.66806479703276,-0.549626072391046,0.585143539611397,0.899454633031407,-5.5374409981451,"SGPL1","ENSG00000166224","protein_coding","InGen","SGPL1"
"ENSG00000122958.14",-0.0211136302925148,5.45187243130376,-0.549542748904113,0.58520025165191,0.899481048739672,-5.53748205076747,"VPS26A","ENSG00000122958","protein_coding","InGen","VPS26A"
"ENSG00000146216.11",0.0322339289544164,5.67902412785664,0.549466870404139,0.58525189874098,0.899499676330525,-5.537519429983,"TTBK1","ENSG00000146216","protein_coding","InGen","TTBK1"
"ENSG00000106992.17",0.0736173582982685,2.94946173600833,0.549395819130007,0.585300262134749,0.899513254888792,-5.53755442660018,"AK1","ENSG00000106992","protein_coding","InGen","AK1"
"ENSG00000179862.6",-0.0888560938325763,0.905325174325551,-0.549320439151948,0.585351574097655,0.899515327178004,-5.53759155046137,"CITED4","ENSG00000179862","protein_coding","InGen","CITED4"
"ENSG00000179270.6",0.152379796170696,-1.00118016332914,0.549277700136243,0.585380667963572,0.899515327178004,-5.53761259675445,"C2orf71","ENSG00000179270","protein_coding","InGen","C2orf71"
"ENSG00000173457.10",0.0498365862224226,2.86116866421302,0.549073988007703,0.585519351090243,0.899555058525441,-5.53771289005322,"PPP1R14B","ENSG00000173457","protein_coding","InGen","PPP1R14B"
"ENSG00000171456.16",-0.017785743654898,5.95225568578936,-0.548997557860698,0.585571387260157,0.899555058525441,-5.53775050933468,"ASXL1","ENSG00000171456","protein_coding","InGen","ASXL1"
"ENSG00000201793.1",0.088252416635818,-0.493112563832158,0.54890797673121,0.5856323798734,0.899555058525441,-5.53779459501971,"RN7SKP9","ENSG00000201793","misc_RNA","InGen","RN7SKP9"
"ENSG00000171004.17",0.0574179948654632,4.65613046542093,0.548832283637314,0.585683918987736,0.899555058525441,-5.53783184043768,"HS6ST2","ENSG00000171004","protein_coding","InGen","HS6ST2"
"ENSG00000201943.1",0.132552130659763,-1.46140587758366,0.548828126012038,0.585686749960517,0.899555058525441,-5.53783388608513,"SNORD115-10","ENSG00000201943","snoRNA","InGen","SNORD115-10"
"ENSG00000250742.2",-0.203819113196652,-1.05845206051404,-0.548729324271212,0.585754027080979,0.899555058525441,-5.53788249432286,"RP11-834C11.4","ENSG00000250742","lincRNA","InGen","RP11-834C11.4"
"ENSG00000035141.7",-0.0368956163148251,3.83657295353382,-0.548693409131134,0.585778483713029,0.899555058525441,-5.53790016162687,"FAM136A","ENSG00000035141","protein_coding","InGen","FAM136A"
"ENSG00000274403.1",-0.170046249692851,-1.4611018815961,-0.548686223590079,0.585783376809412,0.899555058525441,-5.537903696187,"CTD-2036P10.6","ENSG00000274403","antisense","InGen","CTD-2036P10.6"
"ENSG00000173376.13",0.155321756320668,3.13952139266152,0.548631424412478,0.585820693732621,0.899555058525441,-5.53793065034396,"NDNF","ENSG00000173376","protein_coding","InGen","NDNF"
"ENSG00000225877.1",0.0879592702114741,1.0358067688212,0.54853265015622,0.585887959502679,0.899555058525441,-5.53797922788723,"AC004603.4","ENSG00000225877","lincRNA","InGen","AC004603.4"
"ENSG00000226674.8",-0.119888817607804,-1.58688500238585,-0.548495495978016,0.585913262643781,0.899555058525441,-5.53799749821693,"TEX41","ENSG00000226674","lincRNA","InGen","TEX41"
"ENSG00000137074.18",-0.0191188284542271,4.48319258113479,-0.548466510088977,0.585933003291363,0.899555058525441,-5.53801175099531,"APTX","ENSG00000137074","protein_coding","InGen","APTX"
"ENSG00000157992.12",0.14419590826474,-1.37402776502657,0.548423424274514,0.585962347188101,0.899555058525441,-5.53803293553732,"KRTCAP3","ENSG00000157992","protein_coding","InGen","KRTCAP3"
"ENSG00000100591.7",0.041970104869576,6.18488272746593,0.548408651986394,0.585972408120692,0.899555058525441,-5.53804019843548,"AHSA1","ENSG00000100591","protein_coding","InGen","AHSA1"
"ENSG00000235875.3",0.103232789719952,-0.81187278912526,0.548333036756404,0.586023908528439,0.899555058525441,-5.53807737216826,"ARHGEF7-AS2","ENSG00000235875","antisense","InGen","ARHGEF7-AS2"
"ENSG00000239774.1",-0.132526581415412,-0.870980691413765,-0.548208467207275,0.586108755718777,0.899555058525441,-5.53813860165521,"RP11-496B10.3","ENSG00000239774","lincRNA","InGen","RP11-496B10.3"
"ENSG00000147650.11",-0.0433524553328021,4.67161027175359,-0.548190965703835,0.586120676867083,0.899555058525441,-5.53814720304445,"LRP12","ENSG00000147650","protein_coding","InGen","LRP12"
"ENSG00000197959.13",-0.0296688253887201,8.80257229020222,-0.548130581357979,0.586161808552497,0.899555058525441,-5.53817687780265,"DNM3","ENSG00000197959","protein_coding","InGen","DNM3"
"ENSG00000254815.5",0.27701663005373,-2.29390253309717,0.548108610285359,0.586176774814532,0.899555058525441,-5.53818767427592,"RP11-496I9.1","ENSG00000254815","antisense","InGen","RP11-496I9.1"
"ENSG00000099985.3",0.254545849241604,-2.07126240157098,0.548078723804869,0.586197133190094,0.899555058525441,-5.53820235965533,"OSM","ENSG00000099985","protein_coding","InGen","OSM"
"ENSG00000272556.2",-0.0743185126209128,2.07832852137175,-0.547720785678011,0.586440983397868,0.89986857843573,-5.53837817906966,"GTF2IP13","ENSG00000272556","transcribed_unprocessed_pseudogene","InGen","GTF2IP13"
"ENSG00000225292.2",-0.11031055123598,-0.464154997030341,-0.54764112294017,0.586495261319761,0.899891185125243,-5.53841729404435,"RP11-57H14.3","ENSG00000225292","sense_intronic","InGen","RP11-57H14.3"
"ENSG00000148803.11",0.106962348942539,0.453360301697575,0.547500540975436,0.586591052200211,0.899977480034251,-5.53848630711023,"FUOM","ENSG00000148803","protein_coding","InGen","FUOM"
"ENSG00000229980.4",-0.0568271885282871,1.36523259907272,-0.547339478581956,0.58670080739643,0.900085186618565,-5.53856535274542,"TOB1-AS1","ENSG00000229980","processed_transcript","InGen","TOB1-AS1"
"ENSG00000226216.1",0.118157025651557,-1.3176127872436,0.54718140136717,0.586808537903064,0.900189772719572,-5.53864291102632,"RPS12P5","ENSG00000226216","processed_pseudogene","InGen","RPS12P5"
"ENSG00000236187.1",0.0865788067491818,-0.0126464930591536,0.547059396083095,0.58689169165193,0.90025664544869,-5.53870275603598,"GJA6P","ENSG00000236187","processed_pseudogene","InGen","GJA6P"
"ENSG00000280028.1",-0.0879961103583594,0.313515516550977,-0.546975476498168,0.586948891034464,0.900283699405517,-5.53874391192904,"RP11-118E18.1","ENSG00000280028","TEC","InGen","RP11-118E18.1"
"ENSG00000228801.5",0.0459434138084178,1.46262327219887,0.546910515385868,0.586993170197974,0.900290933546209,-5.53877576592161,"RP11-110G21.1","ENSG00000228801","antisense","InGen","RP11-110G21.1"
"ENSG00000213613.2",-0.0551110536468605,0.469674028481379,-0.546745078176927,0.587105943659375,0.900403211612936,-5.53885687200104,"RP11-380G5.3","ENSG00000213613","processed_pseudogene","InGen","RP11-380G5.3"
"ENSG00000237877.6",-0.0358069402719655,2.2257643450239,-0.546600131114912,0.587204758124099,0.900459554615883,-5.53892791283894,"LINC01473","ENSG00000237877","lincRNA","InGen","LINC01473"
"ENSG00000135317.12",0.0208843669667604,6.0575272763142,0.546574496271524,0.58722223494028,0.900459554615883,-5.53894047494648,"SNX14","ENSG00000135317","protein_coding","InGen","SNX14"
"ENSG00000132356.11",0.0268996033062887,5.99381431187113,0.546517061473447,0.587261392602141,0.900459554615883,-5.53896861820584,"PRKAA1","ENSG00000132356","protein_coding","InGen","PRKAA1"
"ENSG00000197380.10",-0.03239610999288,5.36106610396947,-0.546387404503785,0.587349794186227,0.900534423696387,-5.53903213986835,"DACT3","ENSG00000197380","protein_coding","InGen","DACT3"
"ENSG00000247925.2",0.130276390444216,-1.52201667546201,0.546263188059617,0.587434492318823,0.900541709601125,-5.53909298216369,"RP3-510L9.1","ENSG00000247925","antisense","InGen","RP3-510L9.1"
"ENSG00000226254.1",-0.180640956342682,-1.75036264341713,-0.546140727184046,0.587517999109174,0.900541709601125,-5.5391529512128,"PTP4A1P3","ENSG00000226254","processed_pseudogene","InGen","PTP4A1P3"
"ENSG00000238103.4",-0.213798451777005,4.19331960768264,-0.546112342609753,0.587537355526123,0.900541709601125,-5.53916684923646,"RPL9P7","ENSG00000238103","processed_pseudogene","InGen","RPL9P7"
"ENSG00000176055.9",-0.0494257840600749,3.74387680203168,-0.546091813837089,0.587551354991608,0.900541709601125,-5.53917690035669,"MBLAC2","ENSG00000176055","protein_coding","InGen","MBLAC2"
"ENSG00000222014.5",-0.0589661915577756,2.03751342994011,-0.546048134404577,0.587581142431668,0.900541709601125,-5.53919828506313,"RAB6C","ENSG00000222014","protein_coding","InGen","RAB6C"
"ENSG00000272638.1",0.096238711897756,-1.11165442263834,0.546032229416569,0.587591989108696,0.900541709601125,-5.53920607145552,"GS1-114I9.1","ENSG00000272638","antisense","InGen","GS1-114I9.1"
"ENSG00000270154.1",-0.10221334974596,0.141999832264603,-0.54577034734137,0.587770597784714,0.900657947731499,-5.53933424540421,"RP11-419I17.2","ENSG00000270154","lincRNA","InGen","RP11-419I17.2"
"ENSG00000170209.4",0.117914178207199,-0.445709712831991,0.545729061225141,0.587798758084141,0.900657947731499,-5.53935444669335,"ANKK1","ENSG00000170209","protein_coding","InGen","ANKK1"
"ENSG00000102786.14",0.0282726898980627,5.82982427355425,0.545711904997397,0.587810460137319,0.900657947731499,-5.53936284078923,"INTS6","ENSG00000102786","protein_coding","InGen","INTS6"
