,names,avg_logFC,ct,pheno
156,Car2,-2.18615243366,Microglia,resilient
368,Fcer1g,1.7718841597400001,Microglia,resilient
534,Jund,-1.72871844192,Microglia,resilient
533,Junb,-2.4856131375199997,Microglia,resilient
421,Gls,-1.253753578284,Microglia,resilient
455,Gria2,-2.20426394516,Microglia,resilient
506,Ier2,-1.80547378406,Microglia,resilient
531,Jmjd1c,-1.4336812923,Microglia,resilient
391,Frmd4a,-1.094465871328,Microglia,resilient
390,Foxp2,-2.7708937323,Microglia,resilient
443,Gng8,-1.83832203944,Microglia,resilient
513,Il1a,-2.50996364276,Microglia,resilient
532,Jun,-2.31617563442,Microglia,resilient
434,Gnao1,-2.0041229369,Microglia,resilient
448,Gpm6a,-1.6995402557400001,Microglia,resilient
456,Gria4,-2.39274191516,Microglia,resilient
457,Grid2,-2.6907079457200003,Microglia,resilient
458,Grik2,-2.4875915999,Microglia,resilient
459,Grin2a,-2.4057231296,Microglia,resilient
440,Gng11,-2.4292740146600003,Microglia,resilient
422,Glul,-0.69514518094,Microglia,resilient
425,Gm20388,-1.7660972075999999,Microglia,resilient
461,Grip1,-2.72093883334,Microglia,resilient
501,Hspa5,-0.752687205656,Microglia,resilient
530,Jarid2,-0.8475665304059999,Microglia,resilient
392,Frmd5,-3.32253765872,Microglia,resilient
393,Frmpd4,-2.76299225012,Microglia,resilient
454,Gria1,-2.4499881562800003,Microglia,resilient
449,Gpm6b,-1.35138463968,Microglia,resilient
410,Galntl6,-2.77995694244,Microglia,resilient
409,Galnt13,-2.35184196332,Microglia,resilient
407,Gabrb3,-2.32787275814,Microglia,resilient
510,Ifrd1,-1.63474104472,Microglia,resilient
406,Gabrb1,-2.0468935729199997,Microglia,resilient
405,Gabra2,-2.35163486532,Microglia,resilient
404,Gabbr2,-1.98592425148,Microglia,resilient
526,Itgb5,0.9954187398500001,Microglia,resilient
451,Gprasp1,-1.5487627509,Microglia,resilient
403,Gabbr1,-1.5979092647400002,Microglia,resilient
401,Gab2,-1.52385127724,Microglia,resilient
397,Ftl1,1.28556250994,Microglia,resilient
527,Itm2b,1.16203287672,Microglia,resilient
418,Gfra1,-1.9811034879800002,Microglia,resilient
508,Ier5,-1.99099171306,Microglia,resilient
507,Ier3,-2.36160554968,Microglia,resilient
395,Fstl5,-2.529487398,Microglia,resilient
394,Fry,-2.29814800472,Microglia,resilient
535,Kansl1,-1.52648788088,Microglia,resilient
522,Irak2,-1.71582949392,Microglia,resilient
500,Hspa1b,-2.22087569814,Microglia,resilient
426,Gm26532,-1.9727774155800002,Microglia,resilient
473,Hba-a2,-10.8818562275,Microglia,resilient
517,Inpp4b,-1.4044829936,Microglia,resilient
383,Fmnl2,-2.03720633606,Microglia,resilient
545,Kcnma1,-2.5901413488,Microglia,resilient
474,Hbb-bs,-6.789904920520001,Microglia,resilient
377,Fgfr2,-1.73513567344,Microglia,resilient
475,Hbb-bt,-7.95710409954,Microglia,resilient
431,Gm5741,-1.5210921427,Microglia,resilient
376,Fgf14,-2.8504685959,Microglia,resilient
480,Herc1,-1.4527153686,Microglia,resilient
375,Fgf13,-2.09132983094,Microglia,resilient
374,Fgf12,-2.1776044250399997,Microglia,resilient
477,Hdac9,-2.17905016238,Microglia,resilient
373,Fez1,-1.86501370362,Microglia,resilient
433,Gnai2,0.8476606834820001,Microglia,resilient
547,Kcnq1ot1,-2.08614958002,Microglia,resilient
551,Kctd8,-2.56139762366,Microglia,resilient
372,Fcrls,1.2464545148400001,Microglia,resilient
479,Hecw2,-2.5754859915,Microglia,resilient
472,Hba-a1,-16.153435236,Microglia,resilient
384,Fnbp1,-1.225276909578,Microglia,resilient
482,Hexa,1.25420450058,Microglia,resilient
496,Hsp90aa1,-1.0006844794079999,Microglia,resilient
387,Fosb,-1.9622988210799999,Microglia,resilient
499,Hspa1a,-2.02296165026,Microglia,resilient
539,Kcnb2,-2.6894578499399997,Microglia,resilient
439,Gng10,3.05601985424,Microglia,resilient
540,Kcnd2,-3.32977966598,Microglia,resilient
543,Kcnip1,-2.37055078748,Microglia,resilient
427,Gm26669,-2.32700974102,Microglia,resilient
464,Grm7,-2.61268861302,Microglia,resilient
385,Fnip1,-1.68031450402,Microglia,resilient
524,Itgam,0.917284166772,Microglia,resilient
465,Grn,1.2206843197800001,Microglia,resilient
515,Il1rapl1,-3.06778433518,Microglia,resilient
488,Hmgcs1,-1.71443645424,Microglia,resilient
386,Fos,-2.77041805512,Microglia,resilient
519,Insig1,-2.14467546372,Microglia,resilient
483,Hexb,1.45719209364,Microglia,resilient
516,Impact,-1.41032265116,Microglia,resilient
544,Kcnip4,-3.1016313958399997,Microglia,resilient
471,H3f3b,-0.775400326098,Microglia,resilient
267,Dclk1,-1.5112079374874974,Microglia,resilient
88,Atp5g2,0.7300056351770354,Microglia,resilient
75,Ash1l,-1.2080349168893778,Microglia,resilient
371,Fchsd2,-1.2183464765793157,Microglia,resilient
606,Lst1,1.064155482844569,Microglia,resilient
32,Akap9,-1.4296184411082216,Microglia,resilient
14,Actb,0.3812203655211042,Microglia,resilient
1062,Sept7,-0.7195765573414683,Microglia,resilient
23,Agap1,-1.9162477185637126,Microglia,resilient
1275,Vps13b,-1.7353401849169836,Microglia,resilient
463,Grm5,-1.830974774754951,Microglia,resilient
1269,Usp29,-2.3263468362472497,Microglia,resilient
747,Nrgn,-1.6093161284056812,Microglia,resilient
333,Enox1,-2.7371787421684335,Microglia,resilient
1245,Tulp4,-1.1327674862492498,Microglia,resilient
891,Pycard,1.2064189134066812,Microglia,resilient
460,Grin3a,-2.0571511005001,Microglia,resilient
388,Foxn3,-1.0208067461472294,Microglia,resilient
48,Anxa3,0.8508051440588117,Microglia,resilient
218,Cnnm2,-1.6551571321264253,Microglia,resilient
763,Ntrk3,-2.3223998892978597,Microglia,resilient
715,Nf1,-1.3313186403580717,Microglia,resilient
115,Birc6,-1.3929303522008805,Microglia,resilient
486,Hivep2,-1.6863694961384554,Microglia,resilient
133,C530008M17Rik,-1.9950274249699882,Microglia,resilient
633,Map7d2,-1.781242824229692,Microglia,resilient
60,Arglu1,-1.0665751460444177,Microglia,resilient
889,Purb,-0.7839751617286914,Microglia,resilient
830,Pld4,0.9792245854541816,Microglia,resilient
1190,Timp2,0.7398513778651461,Microglia,resilient
1296,Zcchc18,-1.6733567969987995,Microglia,resilient
344,Erbin,-1.04952643505002,Microglia,resilient
411,Gapdh,0.4263498329417651,Microglia,resilient
144,Calb2,-1.306989726710026,Microglia,resilient
861,Prkd1,-2.902142191214729,Microglia,resilient
879,Ptpn18,0.9502959399059436,Microglia,resilient
667,Mog,-2.2751594904742842,Microglia,resilient
1210,Tnfaip3,-1.7507523392635582,Microglia,resilient
939,Rnaset2a,1.3730338682209327,Microglia,resilient
256,Ctsh,0.7827249686011607,Microglia,resilient
1074,Shtn1,-1.7885150164298578,Microglia,resilient
627,Man2b1,0.7848068706505205,Microglia,resilient
20,Adrb2,-1.7697297803642915,Microglia,resilient
568,Klf12,-1.6942348647918335,Microglia,resilient
207,Clcn3,-1.4789079886108887,Microglia,resilient
918,Rbfox2,-1.6792937230984786,Microglia,resilient
462,Grm3,-2.6498939881681682,Microglia,resilient
71,Arpc3,0.8222093165245246,Microglia,resilient
1148,Stmn4,-1.557482747256708,Microglia,resilient
866,Prrc2c,-0.8781838857869444,Microglia,resilient
893,Qk,-0.5975365175630757,Microglia,resilient
1077,Skil,-0.8477832028474168,Microglia,resilient
89,Atp5g3,-0.9765000138065678,Microglia,resilient
1284,Wsb1,-1.1788952583436811,Microglia,resilient
1129,Srgap2,-0.8522822192930102,Microglia,resilient
1298,Zcchc7,-1.4325741799278846,Microglia,resilient
871,Psme1,1.0487022158293269,Microglia,resilient
738,Npepps,-1.6098490323517627,Microglia,resilient
210,Clic4,-1.3585724920657183,Microglia,resilient
1139,Ssr4,0.7933808601803246,Microglia,resilient
279,Diaph2,-1.0507693980725306,Microglia,resilient
931,Rhoa,0.5759095297675817,Microglia,resilient
1207,Tmtc2,-2.305812688777555,Microglia,resilient
1097,Smyd3,-1.6131832709761476,Microglia,resilient
34,Akt3,-1.7394472457807175,Microglia,resilient
687,Naca,0.5221610067174655,Microglia,resilient
321,Eif3f,0.8449187191036696,Microglia,resilient
1292,Ywhaq,-0.7831333588026475,Microglia,resilient
848,Ppp1r14a,-1.7440134164460488,Microglia,resilient
1095,Smg6,-1.9069310592659445,Microglia,resilient
150,Camk2d,-1.185657331177769,Microglia,resilient
53,Apc,-1.190033633678507,Microglia,resilient
664,Mllt10,-1.5022580289642715,Microglia,resilient
1234,Tspan2,-1.9196989203614456,Microglia,resilient
561,Kif2a,-1.4267612559839356,Microglia,resilient
42,Ankrd11,-1.0381290975361446,Microglia,resilient
905,Rac2,1.764299073749749,Microglia,resilient
1186,Thra,-1.3749051874422344,Microglia,resilient
444,Gngt2,0.9943045944232315,Microglia,resilient
262,Cyfip1,0.6430811079823151,Microglia,resilient
1111,Son,-0.6645021884924623,Microglia,resilient
101,Atxn1,-1.3797044228634627,Microglia,resilient
1217,Tnrc6c,-1.2931699905049285,Microglia,resilient
595,Lpcat2,0.7102742486413044,Microglia,resilient
1285,Wwox,-1.5391006424919484,Microglia,resilient
1049,Sec62,-0.6814583545529601,Microglia,resilient
1174,Tcaf1,-1.6334692257401813,Microglia,resilient
106,B3gat1,-1.9926650444981862,Microglia,resilient
235,Cplx1,-1.5468397488001613,Microglia,resilient
736,Npas3,-1.9057119129461584,Microglia,resilient
867,Psap,0.33941388789824345,Microglia,resilient
1067,Sfpq,-0.8170490285760452,Microglia,resilient
1105,Snrpn,-1.3025941968257178,Microglia,resilient
635,Mapre2,-1.4300088026486049,Microglia,resilient
900,Rab6b,-1.063906229777598,Microglia,resilient
1314,Zic4,-2.1648488147421636,Microglia,resilient
921,Rbm26,-1.3334801511830132,Microglia,resilient
466,Gsk3b,-0.9724104884268071,Microglia,resilient
670,Mpp6,-1.203294403929078,Microglia,resilient
211,Clk1,-1.1421234422506084,Microglia,resilient
145,Calm1,-0.5887295224214155,Microglia,resilient
1310,Zfp608,-1.910400140706169,Microglia,resilient
822,Picalm,-0.7111463092329545,Microglia,resilient
892,Qdpr,-0.7232928406008932,Microglia,resilient
723,Nfkbid,-1.645439319727753,Microglia,resilient
1205,Tmod2,-1.3663216914547305,Microglia,resilient
470,H3f3a,0.44990224785219873,Microglia,resilient
340,Epha5,-2.081897524694625,Microglia,resilient
688,Nalcn,-1.6896073905256723,Microglia,resilient
1042,Scg2,-1.6966274380787274,Microglia,resilient
1271,Usp9x,-0.9251637701061224,Microglia,resilient
1198,Tmem130,-1.4965733184307315,Microglia,resilient
1268,Usmg5,-0.7143783817354865,Microglia,resilient
751,Nrxn2,-1.724848125875128,Microglia,resilient
721,Nfkb1,-1.0063221096229509,Microglia,resilient
577,Kmt2e,-1.1713938021510673,Microglia,resilient
1227,Trim2,-1.332985879995888,Microglia,resilient
61,Arhgap26,-2.3150315529097267,Microglia,resilient
780,P2ry12,0.5757353022235948,Microglia,resilient
711,Necab3,-1.6108781260313532,Microglia,resilient
1293,Ywhaz,-0.6694385252326783,Microglia,resilient
319,Ehbp1,-2.239565592302892,Microglia,resilient
841,Pomp,0.7515092822782173,Microglia,resilient
742,Nr4a2,-1.6742303316107523,Microglia,resilient
108,Baz2b,-1.18863607738558,Microglia,resilient
625,Maml3,-1.3045616743090453,Microglia,resilient
41,Ankhd1,-1.4359557599706745,Microglia,resilient
1119,Sphkap,-2.1692312198404364,Microglia,resilient
683,Myo6,-1.4872292851314406,Microglia,resilient
514,Il1b,-2.1750053141233425,Microglia,resilient
1237,Tspyl4,-1.489194349978894,Microglia,resilient
437,Gnb1,-0.6827315037463064,Microglia,resilient
553,Khdrbs2,-2.358349917370198,Microglia,resilient
1083,Slc24a3,-1.5931507181722244,Microglia,resilient
1087,Slc38a2,-1.025537320667089,Microglia,resilient
412,Gas5,27.896211596521002,Microglia,resilient
1135,Srsf2,-0.8417914418998089,Microglia,resilient
820,Phip,-1.5079254495526204,Microglia,resilient
1064,Serinc1,-0.779361440779885,Microglia,resilient
911,Rapgef5,-1.2496817842037673,Microglia,resilient
1308,Zfp36l2,-1.0959075938799572,Microglia,resilient
851,Ppp1r16b,-2.50595476552242,Microglia,resilient
277,Dgki,-2.921566133673248,Microglia,resilient
1108,Snx5,0.7304275684,Microglia,resilient
562,Kif5a,-1.1220708555710246,Microglia,resilient
66,Arid4b,-1.4342071985627178,Microglia,resilient
322,Eif4a2,-0.861311694218784,Microglia,resilient
1173,Tbc1d5,-1.2143796593199825,Microglia,resilient
96,Atp6v0c,4.396018032469546,Microglia,resilient
260,Cttnbp2,-2.2811752133821575,Microglia,resilient
242,Crybb1,0.8833130960814419,Microglia,resilient
417,Gem,-1.7515535513609994,Microglia,resilient
1247,Uba52,0.7342755559932885,Microglia,resilient
1124,Spop,-0.866222841849685,Microglia,resilient
626,Man1a,-1.0852695710755356,Microglia,resilient
112,Bex3,-1.3459525710072595,Microglia,resilient
907,Ralgapa1,-1.4043429458655157,Microglia,resilient
878,Ptp4a1,-1.4044806022161298,Microglia,resilient
1317,Zranb2,-1.062043121126857,Microglia,resilient
315,Eef2,0.4965537589389435,Microglia,resilient
194,Chchd2,-0.5446363243739949,Microglia,resilient
86,Atp2c1,-1.0331014005362484,Microglia,resilient
381,Fkbp3,-1.0553278458713693,Microglia,resilient
272,Ddx6,-1.1244791875830258,Microglia,resilient
859,Prkar2a,-1.4651982156300953,Microglia,resilient
225,Coro1a,0.8306592607389163,Microglia,resilient
169,Cd300c2,0.7131772287814041,Microglia,resilient
817,Phactr1,-2.0335831688899364,Microglia,resilient
920,Rbm25,-0.9323537762791795,Microglia,resilient
660,Mgea5,-1.6424575416568328,Microglia,resilient
314,Eef1d,0.6969298835190894,Microglia,resilient
253,Ctsa,0.8697900097224858,Microglia,resilient
846,Ppp1cb,-1.0132555635500713,Microglia,resilient
1073,Sh3gl2,-1.7632506852709477,Microglia,resilient
782,Pacrg,-2.1347725169238188,Microglia,resilient
1075,Siglech,0.4577023632528651,Microglia,resilient
883,Ptprm,-1.5850562800743493,Microglia,resilient
1192,Tln1,0.8247519987785502,Microglia,resilient
442,Gng5,0.5150092786766169,Microglia,resilient
731,Nlk,-1.7816770000249689,Microglia,resilient
307,Dynll1,-0.6401115080607888,Microglia,resilient
109,Bcas1,-0.5911273096985682,Microglia,resilient
232,Cox7a2l,0.5912807947679113,Microglia,resilient
188,Cep112,-1.6930309858333334,Microglia,resilient
114,Bin2,0.913047816505718,Microglia,resilient
1262,Unc5c,-2.7229135692895343,Microglia,resilient
865,Prr5l,-2.857318983017903,Microglia,resilient
146,Calm3,-0.7027663692163986,Microglia,resilient
36,Aldoc,-1.0879612381238568,Microglia,resilient
33,Akr1a1,0.7677805710416115,Microglia,resilient
597,Lrch3,-1.567647579856688,Microglia,resilient
652,Mdh1,-0.677249587772172,Microglia,resilient
429,Gm32647,-3.563478942591115,Microglia,resilient
1184,Tfrc,-1.7113705104361787,Microglia,resilient
503,Htr2c,-2.694775025610083,Microglia,resilient
1226,Trf,0.4221900920037604,Microglia,resilient
358,Fam172a,-1.215202259262251,Microglia,resilient
1193,Tmbim6,0.6698654558216216,Microglia,resilient
847,Ppp1r12a,-1.1905416569259961,Microglia,resilient
1170,Taldo1,0.7617383690348963,Microglia,resilient
1057,Sema3e,-2.0017347609549794,Microglia,resilient
25,Agmo,-1.22753214629072,Microglia,resilient
502,Hspa8,-0.4916961313229252,Microglia,resilient
151,Camk2n1,-0.723953275206314,Microglia,resilient
575,Kmt2a,-1.2898143553854717,Microglia,resilient
1144,Stat3,-1.100492673408647,Microglia,resilient
97,Atp6v1a,-1.2791112689442734,Microglia,resilient
1043,Scg3,-1.7627896000280427,Microglia,resilient
781,Pabpc1,0.5744961762242886,Microglia,resilient
858,Prkar1a,-0.6925374136237624,Microglia,resilient
16,Adam22,-2.255876709409752,Microglia,resilient
681,Mylip,-1.0298415147106017,Microglia,resilient
173,Cd63,0.6435798537209302,Microglia,resilient
137,Cacna2d2,-2.1989870647407406,Microglia,resilient
1300,Zeb1,-1.5058903070481926,Microglia,resilient
436,Gnas,0.2948374025790901,Microglia,resilient
180,Cdh10,-2.510041538525346,Microglia,resilient
217,Cmtm6,0.9687211510277778,Microglia,resilient
326,Elavl4,-1.524452600497822,Microglia,resilient
453,Grb14,-1.7081705486115446,Microglia,resilient
818,Phf14,-1.040217697940075,Microglia,resilient
504,Icam1,-1.17233734274118,Microglia,resilient
1131,Srpk2,-1.1505515330538172,Microglia,resilient
265,Dbi,-0.5391081974427362,Microglia,resilient
684,Myo9a,-1.2335796865907653,Microglia,resilient
1229,Trio,-1.5735159150949365,Microglia,resilient
926,Rel,-1.0317511250349207,Microglia,resilient
1256,Ubr5,-1.3000165587094723,Microglia,resilient
1309,Zfp536,-2.642153369284579,Microglia,resilient
873,Ptges3,-0.754270916860687,Microglia,resilient
1146,Stmn2,-1.6371521074927955,Microglia,resilient
435,Gnaq,-1.0963797956900416,Microglia,resilient
814,Pfdn5,0.3970030899678353,Microglia,resilient
338,Epb41l3,-1.5007206107950872,Microglia,resilient
481,Herpud1,-1.1542539809010774,Microglia,resilient
786,Pak7,-2.7618061202506596,Microglia,resilient
760,Ntng1,-2.942787120582396,Microglia,resilient
354,Fabp7,-1.4821243024740889,Microglia,resilient
320,Eid1,-0.7605271180344478,Microglia,resilient
366,Fbxo11,-1.4877390910884354,Microglia,resilient
1038,Samd12,-2.375893798327074,Microglia,resilient
640,Marcksl1,-1.0293106815587114,Microglia,resilient
1068,Sft2d1,0.897654523935234,Microglia,resilient
1030,Rtl8a,-1.1738468347964601,Microglia,resilient
838,Pnmal2,-1.2499954261209965,Microglia,resilient
628,Map1a,-1.2249828248650594,Microglia,resilient
668,Morf4l1,-0.5012110907498198,Microglia,resilient
447,Gphn,-0.5140239608869179,Microglia,resilient
576,Kmt2c,-1.2995020048852701,Microglia,resilient
1224,Tra2a,-1.099847456030075,Microglia,resilient
609,Luc7l3,-1.1695183945071483,Microglia,resilient
77,Astn2,-3.0122668177577125,Microglia,resilient
334,Enox2,-1.7732363515849057,Microglia,resilient
1050,Selenof,0.5729724613966691,Microglia,resilient
79,Atox1,0.6529738160938117,Microglia,resilient
789,Pard3b,-1.8205870063141278,Microglia,resilient
1214,Tnks,-1.6165274683453237,Microglia,resilient
206,Gng8,-1.2511203031740001,Microglia,si
127,Ctsd,0.706459787006,Microglia,si
144,Dpysl2,-0.995488119836,Microglia,si
152,Dynll2,-0.9587722925359999,Microglia,si
182,Fos,-0.911759602566,Microglia,si
190,Gabbr1,-1.02289848429,Microglia,si
193,Galntl6,-1.013922207636,Microglia,si
203,Gnao1,-1.15746603717,Microglia,si
468,Scd2,-1.11756644114,Microglia,si
219,H2-D1,1.066377015816,Microglia,si
523,Tenm2,-0.849313414276,Microglia,si
224,Hexb,0.532138247352,Microglia,si
464,Rtn1,-0.92539770331,Microglia,si
242,Itm2b,0.388384629624,Microglia,si
505,Stmn1,-0.901753142682,Microglia,si
280,Mal,-1.327159771822,Microglia,si
282,Map1b,-0.96810605491,Microglia,si
294,Meg3,-1.291191225472,Microglia,si
325,Necab2,-1.161973642784,Microglia,si
543,Ttr,5.51418729388,Microglia,si
541,Ttc3,-1.015833368312,Microglia,si
393,Ptprd,-0.8827713454680001,Microglia,si
391,Ptn,-1.025969189924,Microglia,si
360,Pcdh9,-0.87717827517,Microglia,si
387,Ptgds,-1.145499524556,Microglia,si
362,Pcp4,-1.010077955886,Microglia,si
375,Plp1,-1.166022364814,Microglia,si
129,Ctss,0.857488219654,Microglia,si
365,Pde4b,-1.083061792792,Microglia,si
64,C1qa,0.619221599726,Microglia,si
80,Car2,-1.32729070288,Microglia,si
493,Snhg11,-1.18414519662,Microglia,si
22,Aplp1,-1.140487478404,Microglia,si
53,B2m,0.9891881773040001,Microglia,si
65,C1qb,0.484919935516,Microglia,si
251,Kcnma1,-0.7572916254690939,Microglia,si
121,Cryab,-1.0291746254890977,Microglia,si
356,Pam,-0.9519191214985995,Microglia,si
5,AY036118,0.48190536867747097,Microglia,si
91,Celf4,-1.1169193699159494,Microglia,si
536,Trf,-0.7796602939331465,Microglia,si
165,Erbb4,-0.8910048285665666,Microglia,si
123,Csmd3,-0.8128554366619944,Microglia,si
244,Jarid2,-0.8946284999198718,Microglia,si
349,Nwd2,-0.7743138223938301,Microglia,si
44,Atp5k,-0.9931354442287661,Microglia,si
512,Syt11,-1.0365124794507918,Microglia,si
124,Cst3,0.3979675406315157,Microglia,si
334,Nkain2,-0.7592818743332665,Microglia,si
492,Snap25,-0.9129784378804894,Microglia,si
32,Atp1b1,-0.8396575116583115,Microglia,si
213,Gria1,-0.8247041328766573,Microglia,si
172,Fcer1g,0.4922865661688442,Microglia,si
274,Ly6e,0.7453876925498891,Microglia,si
20,Apba1,-0.8915398009079903,Microglia,si
302,Mt3,-0.7797328319229218,Microglia,si
255,Kif1b,-0.8280872771217935,Microglia,si
24,App,-0.7087365067516181,Microglia,si
267,Lhfpl3,-1.016269877043936,Microglia,si
538,Trpm3,-0.7076379001397609,Microglia,si
187,Fth1,-0.20230384790348743,Microglia,si
529,Tmsb10,-0.8240022704592562,Microglia,si
558,Usmg5,-0.8479037807167654,Microglia,si
85,Cd81,0.3169958546045371,Microglia,si
195,Gatm,-0.7844075829829953,Microglia,si
488,Slc24a2,-0.9002484024738676,Microglia,si
295,Mgat4c,-0.8055078883784893,Microglia,si
370,Phlpp1,-1.2778012720843621,Microglia,si
301,Msi2,-0.7356443185031913,Microglia,si
247,Jund,-0.6958536544882377,Microglia,si
547,Tyrobp,0.4265752387267081,Microglia,si
66,C1qc,0.3410088985509356,Microglia,si
336,Nnat,-0.8544559222559832,Microglia,si
572,Zwint,-1.0008725820916127,Microglia,si
413,Robo1,-0.7181871037769407,Microglia,si
364,Pcsk2,-0.9337756301006289,Microglia,si
103,Cnp,-0.9461858464932602,Microglia,si
